"trip_id","starttime","stoptime","bikeid","tripduration","from_station_name","to_station_name","from_station_id","to_station_id","usertype","gender","birthyear"
78373,"2015-05-24 07:31:00","2015-05-24 07:33:00","SEA00179","133.85","3rd Ave & Broad St","Pier 69 / Alaskan Way & Clay St","BT-01","WF-01","Short-Term Pass Holder","",""
116992,"2015-07-27 12:45:00","2015-07-27 12:59:00","SEA00232","831.123","Burke-Gilman Trail / NE Blakeley St & 24th Ave NE","UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd","UD-01","UW-10","Short-Term Pass Holder","",""
79702,"2015-05-26 18:59:00","2015-05-26 19:06:00","SEA00173","397.087","2nd Ave & Spring St","Pier 69 / Alaskan Way & Clay St","CBD-06","WF-01","Annual Member","Male",1974
57400,"2015-04-13 10:23:00","2015-04-13 10:28:00","SEA00102","288.521","NE 47th St & 12th Ave NE","Burke Museum / E Stevens Way NE & Memorial Way NE","UD-07","UW-02","Annual Member","Female",1994
45150,"2015-03-09 13:44:00","2015-03-09 13:55:00","SEA00442","706.139","E Pine St & 16th Ave","Summit Ave E & E Republican St","CH-07","CH-03","Annual Member","Male",1961
20027,"2014-12-08 16:39:00","2014-12-08 16:46:00","SEA00039","421.693","2nd Ave & Pine St","PATH / 9th Ave & Westlake Ave","CBD-13","SLU-07","Annual Member","Male",1972
48378,"2015-03-19 11:35:00","2015-03-19 11:49:00","SEA00442","838.195","Burke Museum / E Stevens Way NE & Memorial Way NE","Children's Hospital / Sandpoint Way NE & 40th Ave NE","UW-02","DPD-03","Annual Member","Male",1955
128317,"2015-08-13 18:56:00","2015-08-13 19:18:00","SEA00128","1263.626","2nd Ave & Blanchard St","7th Ave & Union St","BT-05","CBD-03","Short-Term Pass Holder","",""
16145,"2014-11-22 11:54:00","2014-11-22 12:21:00","SEA00398","1675.48","Eastlake Ave E & E Allison St","E Harrison St & Broadway Ave E","EL-05","CH-02","Short-Term Pass Holder","",""
43531,"2015-03-05 16:53:00","2015-03-05 17:17:00","SEA00248","1458.314","Pier 69 / Alaskan Way & Clay St","Summit Ave E & E Republican St","WF-01","CH-03","Annual Member","Female",1966
138626,"2015-09-02 11:24:00","2015-09-02 11:35:00","SEA00280","652.499","Republican St & Westlake Ave N","2nd Ave & Pine St","SLU-04","CBD-13","Annual Member","Male",1971
66272,"2015-04-30 15:31:00","2015-04-30 15:36:00","SEA00262","264.711","9th Ave N & Mercer St","PATH / 9th Ave & Westlake Ave","DPD-01","SLU-07","Annual Member","Male",1990
86816,"2015-06-08 11:18:00","2015-06-08 11:21:00","SEA00121","204.057","Westlake Ave & 6th Ave","PATH / 9th Ave & Westlake Ave","SLU-15","SLU-07","Short-Term Pass Holder","",""
1208,"2014-10-14 14:31:00","2014-10-14 14:36:00","SEA00164","322.97","NE 47th St & 12th Ave NE","12th Ave & NE Campus Pkwy","UD-07","UD-04","Short-Term Pass Holder","",""
119979,"2015-07-31 20:04:00","2015-07-31 20:11:00","SEA00158","417.759","E Harrison St & Broadway Ave E","Cal Anderson Park / 11th Ave & Pine St","CH-02","CH-08","Short-Term Pass Holder","",""
126434,"2015-08-10 19:29:00","2015-08-10 19:47:00","SEA00329","1085.481","Pier 69 / Alaskan Way & Clay St","1st Ave & Marion St","WF-01","CBD-05","Short-Term Pass Holder","",""
21228,"2014-12-13 14:22:00","2014-12-13 15:02:00","SEA00243","2417.127","Cal Anderson Park / 11th Ave & Pine St","6th Ave & Blanchard St","CH-08","BT-04","Annual Member","Male",1975
122426,"2015-08-04 16:44:00","2015-08-04 16:59:00","SEA00117","907.476","Lake Union Park / Valley St & Boren Ave N","PATH / 9th Ave & Westlake Ave","SLU-17","SLU-07","Short-Term Pass Holder","",""
42290,"2015-03-01 21:05:00","2015-03-01 21:26:00","SEA00475","1256.888","E Pine St & 16th Ave","Harvard Ave & E Pine St","CH-07","CH-09","Short-Term Pass Holder","",""
133479,"2015-08-22 16:34:00","2015-08-22 16:46:00","SEA00276","721.262","Eastlake Ave E & E Allison St","NE 42nd St & University Way NE","EL-05","UD-02","Short-Term Pass Holder","",""
32523,"2015-01-29 09:04:00","2015-01-29 09:06:00","SEA00173","164.308","PATH / 9th Ave & Westlake Ave","Republican St & Westlake Ave N","SLU-07","SLU-04","Annual Member","Male",1987
61191,"2015-04-20 10:27:00","2015-04-20 11:40:00","SEA00101","4387.762","Lake Union Park / Valley St & Boren Ave N","Lake Union Park / Valley St & Boren Ave N","SLU-17","SLU-17","Short-Term Pass Holder","",""
130871,"2015-08-18 13:53:00","2015-08-18 15:06:00","SEA00349","4355.65","Lake Union Park / Valley St & Boren Ave N","Lake Union Park / Valley St & Boren Ave N","SLU-17","SLU-17","Short-Term Pass Holder","",""
80031,"2015-05-27 13:21:00","2015-05-27 13:45:00","SEA00292","1396.373","Pier 69 / Alaskan Way & Clay St","Pine St & 9th Ave","WF-01","SLU-16","Short-Term Pass Holder","",""
64120,"2015-04-25 13:44:00","2015-04-25 14:29:00","SEA00458","2722.851","1st Ave & Marion St","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","CBD-05","WF-04","Short-Term Pass Holder","",""
96811,"2015-06-25 09:02:00","2015-06-25 09:08:00","SEA00169","313.779","Dexter Ave N & Aloha St","PATH / 9th Ave & Westlake Ave","SLU-02","SLU-07","Annual Member","Male",1987
102272,"2015-07-04 16:00:00","2015-07-04 16:21:00","SEA00105","1262.378","UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd","Dexter Ave N & Aloha St","UW-10","SLU-02","Annual Member","Female",1990
51829,"2015-03-29 10:19:00","2015-03-29 10:45:00","SEA00472","1584.279","Lake Union Park / Valley St & Boren Ave N","Lake Union Park / Valley St & Boren Ave N","SLU-17","SLU-17","Annual Member","Male",1982
136414,"2015-08-27 17:43:00","2015-08-27 17:50:00","SEA00275","452.719","Dexter Ave N & Aloha St","Westlake Ave & 6th Ave","SLU-02","SLU-15","Annual Member","Male",1982
24939,"2014-12-31 08:29:00","2014-12-31 08:39:00","SEA00498","610.13","Summit Ave E & E Republican St","Frye Art Museum / Terry Ave & Columbia St","CH-03","FH-01","Annual Member","Male",1985
15417,"2014-11-19 17:17:00","2014-11-19 17:34:00","SEA00084","981.014","E Blaine St & Fairview Ave E","Dexter Ave & Denny Way","EL-03","SLU-18","Annual Member","Male",1980
153017,"2015-10-03 10:07:00","2015-10-03 11:39:00","SEA00078","5510.068","Terry Ave & Stewart St","Westlake Ave & 6th Ave","SLU-20","SLU-15","Short-Term Pass Holder","",""
16815,"2014-11-24 13:14:00","2014-11-24 13:24:00","SEA00324","595.819","2nd Ave & Blanchard St","Dexter Ave N & Aloha St","BT-05","SLU-02","Short-Term Pass Holder","",""
79027,"2015-05-25 14:12:00","2015-05-25 14:16:00","SEA00431","230.924","Cal Anderson Park / 11th Ave & Pine St","Seattle University / E Columbia St & 12th Ave","CH-08","FH-04","Annual Member","Male",1978
57272,"2015-04-12 20:31:00","2015-04-12 20:37:00","SEA00104","373.772","Seattle University / E Columbia St & 12th Ave","Cal Anderson Park / 11th Ave & Pine St","FH-04","CH-08","Annual Member","Male",1987
152465,"2015-10-01 19:21:00","2015-10-01 19:24:00","SEA00260","208.268","Republican St & Westlake Ave N","Dexter Ave N & Aloha St","SLU-04","SLU-02","Annual Member","Male",1985
108545,"2015-07-14 06:35:00","2015-07-14 06:43:00","SEA00088","460.084","Pine St & 9th Ave","Harvard Ave & E Pine St","SLU-16","CH-09","Annual Member","Male",1991
14455,"2014-11-17 08:31:00","2014-11-17 08:41:00","SEA00070","591.144","12th Ave & E Denny Way","9th Ave N & Mercer St","CH-06","DPD-01","Annual Member","Male",1986
138385,"2015-09-01 18:52:00","2015-09-01 18:58:00","SEA00411","358.219","E Harrison St & Broadway Ave E","Cal Anderson Park / 11th Ave & Pine St","CH-02","CH-08","Annual Member","Male",1980
48481,"2015-03-19 16:24:00","2015-03-19 16:44:00","SEA00035","1203.284","Pine St & 9th Ave","E Blaine St & Fairview Ave E","SLU-16","EL-03","Short-Term Pass Holder","",""
127894,"2015-08-13 10:04:00","2015-08-13 10:27:00","SEA00429","1398.721","Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St","3rd Ave & Broad St","EL-01","BT-01","Short-Term Pass Holder","",""
28817,"2015-01-16 14:59:00","2015-01-16 15:46:00","SEA00145","2799.658","E Blaine St & Fairview Ave E","Westlake Ave & 6th Ave","EL-03","SLU-15","Short-Term Pass Holder","",""
117345,"2015-07-27 19:17:00","2015-07-27 19:23:00","SEA00310","345.345","Key Arena / 1st Ave N & Harrison St","2nd Ave & Vine St","SLU-19","BT-03","Annual Member","Male",1989
131147,"2015-08-18 19:33:00","2015-08-18 19:44:00","SEA00291","630.962","E Pine St & 16th Ave","2nd Ave & Pine St","CH-07","CBD-13","Annual Member","Male",1981
8134,"2014-11-01 05:43:00","2014-11-01 08:25:00","SEA00384","9739.04","E Harrison St & Broadway Ave E","Pine St & 9th Ave","CH-02","SLU-16","Short-Term Pass Holder","",""
128443,"2015-08-14 07:17:00","2015-08-14 07:20:00","SEA00128","179.119","12th Ave & E Denny Way","Bellevue Ave & E Pine St","CH-06","CH-12","Annual Member","Female",1981
105199,"2015-07-08 20:11:00","2015-07-08 20:23:00","SEA00279","690.289","Pier 69 / Alaskan Way & Clay St","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","WF-01","WF-04","Short-Term Pass Holder","",""
137839,"2015-08-31 12:04:00","2015-08-31 12:28:00","SEA00209","1446.629","Cal Anderson Park / 11th Ave & Pine St","E Pine St & 16th Ave","CH-08","CH-07","Annual Member","Male",1977
156004,"2015-10-10 18:48:00","2015-10-10 19:00:00","SEA00428","700.124","Pier 69 / Alaskan Way & Clay St","2nd Ave & Pine St","WF-01","CBD-13","Annual Member","Male",1975
64427,"2015-04-26 02:22:00","2015-04-26 03:48:00","SEA00154","5163.299","Summit Ave & E Denny Way","Summit Ave & E Denny Way","CH-01","CH-01","Short-Term Pass Holder","",""
1179,"2014-10-14 13:40:00","2014-10-14 14:10:00","SEA00188","1761.067","Eastlake Ave E & E Allison St","Eastlake Ave E & E Allison St","EL-05","EL-05","Annual Member","Male",1978
61338,"2015-04-20 13:08:00","2015-04-20 13:51:00","SEA00428","2605.524","Dexter Ave N & Aloha St","Harvard Ave & E Pine St","SLU-02","CH-09","Short-Term Pass Holder","",""
36455,"2015-02-13 07:49:00","2015-02-13 07:52:00","SEA00476","172.234","2nd Ave & Blanchard St","6th Ave & Blanchard St","BT-05","BT-04","Annual Member","Male",1987
108395,"2015-07-13 18:44:00","2015-07-13 18:50:00","SEA00399","394.773","6th Ave & Blanchard St","Dexter Ave N & Aloha St","BT-04","SLU-02","Annual Member","Male",1988
45777,"2015-03-11 09:06:00","2015-03-11 09:17:00","SEA00082","663.419","Pine St & 9th Ave","2nd Ave & Spring St","SLU-16","CBD-06","Short-Term Pass Holder","",""
102724,"2015-07-05 08:55:00","2015-07-05 08:57:00","SEA00473","140.649","Cal Anderson Park / 11th Ave & Pine St","Bellevue Ave & E Pine St","CH-08","CH-12","Annual Member","Male",1980
36981,"2015-02-14 12:25:00","2015-02-14 12:48:00","SEA00169","1382.432","Dexter Ave N & Aloha St","2nd Ave & Pine St","SLU-02","CBD-13","Short-Term Pass Holder","",""
16248,"2014-11-22 15:41:00","2014-11-22 16:20:00","SEA00481","2353.234","Key Arena / 1st Ave N & Harrison St","15th Ave E & E Thomas St","SLU-19","CH-05","Short-Term Pass Holder","",""
86817,"2015-06-08 11:18:00","2015-06-08 11:42:00","SEA00325","1468.86","Pier 69 / Alaskan Way & Clay St","3rd Ave & Broad St","WF-01","BT-01","Short-Term Pass Holder","",""
151241,"2015-09-29 11:39:00","2015-09-29 11:58:00","SEA00338","1170.265","City Hall / 4th Ave & James St","Pier 69 / Alaskan Way & Clay St","CBD-07","WF-01","Short-Term Pass Holder","",""
151338,"2015-09-29 14:50:00","2015-09-29 15:20:00","SEA00045","1793.033","Pier 69 / Alaskan Way & Clay St","City Hall / 4th Ave & James St","WF-01","CBD-07","Short-Term Pass Holder","",""
145475,"2015-09-16 17:48:00","2015-09-16 18:15:00","SEA00058","1663.473","3rd Ave & Broad St","3rd Ave & Broad St","BT-01","BT-01","Short-Term Pass Holder","",""
46576,"2015-03-13 09:47:00","2015-03-13 09:56:00","SEA00091","578.163","15th Ave E & E Thomas St","7th Ave & Union St","CH-05","CBD-03","Annual Member","Female",1974
87617,"2015-06-09 17:58:00","2015-06-09 18:11:00","SEA00181","756.45","2nd Ave & Spring St","3rd Ave & Broad St","CBD-06","BT-01","Annual Member","Male",1962
18305,"2014-12-01 19:15:00","2014-12-01 19:18:00","SEA00106","201.517","UW Engineering Library / E Stevens Way NE & Jefferson Rd","15th Ave NE & NE 40th St","UW-06","UW-04","Annual Member","Male",1993
78774,"2015-05-24 19:10:00","2015-05-24 19:31:00","SEA00372","1236.565","Harvard Ave & E Pine St","3rd Ave & Broad St","CH-09","BT-01","Short-Term Pass Holder","",""
13102,"2014-11-13 06:20:00","2014-11-13 06:42:00","SEA00046","1356.686","Republican St & Westlake Ave N","Frye Art Museum / Terry Ave & Columbia St","SLU-04","FH-01","Annual Member","Female",1988
64400,"2015-04-25 21:32:00","2015-04-25 21:46:00","SEA00040","861.443","2nd Ave & Pine St","1st Ave & Marion St","CBD-13","CBD-05","Short-Term Pass Holder","",""
1930,"2014-10-16 09:35:00","2014-10-16 09:49:00","SEA00339","824.72","Harvard Ave & E Pine St","Occidental Park / Occidental Ave S & S Washington St","CH-09","PS-04","Short-Term Pass Holder","",""
81719,"2015-05-29 20:40:00","2015-05-29 20:46:00","SEA00037","356.804","E Harrison St & Broadway Ave E","Bellevue Ave & E Pine St","CH-02","CH-12","Annual Member","Female",1964
130971,"2015-08-18 16:24:00","2015-08-18 16:41:00","SEA00065","1041.822","E Blaine St & Fairview Ave E","Westlake Ave & 6th Ave","EL-03","SLU-15","Short-Term Pass Holder","",""
6490,"2014-10-27 11:46:00","2014-10-27 11:58:00","SEA00269","692.375","7th Ave & Union St","7th Ave & Union St","CBD-03","CBD-03","Short-Term Pass Holder","",""
44884,"2015-03-08 18:00:00","2015-03-08 18:09:00","SEA00437","521.772","Cal Anderson Park / 11th Ave & Pine St","Cal Anderson Park / 11th Ave & Pine St","CH-08","CH-08","Annual Member","Male",1990
67768,"2015-05-03 14:07:00","2015-05-03 14:14:00","SEA00023","384.604","2nd Ave & Pine St","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","CBD-13","WF-04","Short-Term Pass Holder","",""
123865,"2015-08-06 19:17:00","2015-08-06 19:39:00","SEA00459","1318.245","E Blaine St & Fairview Ave E","2nd Ave & Blanchard St","EL-03","BT-05","Annual Member","Female",1977
5818,"2014-10-25 07:04:00","2014-10-25 07:12:00","SEA00377","459.79","Dexter Ave N & Aloha St","9th Ave N & Mercer St","SLU-02","DPD-01","Annual Member","Female",1978
138277,"2015-09-01 15:30:00","2015-09-01 15:36:00","SEA00150","403.696","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","Pier 69 / Alaskan Way & Clay St","WF-04","WF-01","Short-Term Pass Holder","",""
1163,"2014-10-14 13:32:00","2014-10-14 13:41:00","SEA00167","513.319","Occidental Park / Occidental Ave S & S Washington St","2nd Ave & Spring St","PS-04","CBD-06","Short-Term Pass Holder","",""
39503,"2015-02-21 11:31:00","2015-02-21 11:41:00","SEA00339","611.703","Westlake Ave & 6th Ave","2nd Ave & Pine St","SLU-15","CBD-13","Short-Term Pass Holder","",""
95717,"2015-06-23 11:07:00","2015-06-23 11:10:00","SEA00333","227.01","Pine St & 9th Ave","2nd Ave & Pine St","SLU-16","CBD-13","Annual Member","Male",1987
110347,"2015-07-16 16:49:00","2015-07-16 17:02:00","SEA00243","812.105","Lake Union Park / Valley St & Boren Ave N","12th Ave & NE Campus Pkwy","SLU-17","UD-04","Annual Member","Male",1992
60736,"2015-04-19 15:59:00","2015-04-19 16:11:00","SEA00324","703.412","3rd Ave & Broad St","2nd Ave & Blanchard St","BT-01","BT-05","Short-Term Pass Holder","",""
125298,"2015-08-09 10:03:00","2015-08-09 11:43:00","SEA00322","6032.039","Pier 69 / Alaskan Way & Clay St","Pier 69 / Alaskan Way & Clay St","WF-01","WF-01","Short-Term Pass Holder","",""
77358,"2015-05-22 07:48:00","2015-05-22 07:57:00","SEA00034","545.687","1st Ave & Marion St","6th Ave & Blanchard St","CBD-05","BT-04","Annual Member","Male",1962
44193,"2015-03-07 13:42:00","2015-03-07 13:53:00","SEA00477","644.945","Cal Anderson Park / 11th Ave & Pine St","2nd Ave & Blanchard St","CH-08","BT-05","Short-Term Pass Holder","",""
110814,"2015-07-17 10:54:00","2015-07-17 15:58:00","SEA00059","18277.686","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","WF-04","WF-04","Short-Term Pass Holder","",""
79744,"2015-05-26 20:53:00","2015-05-26 20:58:00","SEA00482","291.265","15th Ave E & E Thomas St","Cal Anderson Park / 11th Ave & Pine St","CH-05","CH-08","Annual Member","Male",1984
65441,"2015-04-28 08:47:00","2015-04-28 08:55:00","SEA00176","516.728","12th Ave & E Mercer St","Lake Union Park / Valley St & Boren Ave N","CH-15","SLU-17","Annual Member","Female",1989
16306,"2014-11-22 17:52:00","2014-11-22 17:59:00","SEA00407","456.408","Summit Ave E & E Republican St","7th Ave & Union St","CH-03","CBD-03","Short-Term Pass Holder","",""
25687,"2015-01-05 08:34:00","2015-01-05 08:43:00","SEA00047","523.943","Summit Ave E & E Republican St","2nd Ave & Pine St","CH-03","CBD-13","Annual Member","Female",1984
23078,"2014-12-21 14:13:00","2014-12-21 14:36:00","SEA00064","1355.609","Pier 69 / Alaskan Way & Clay St","Pier 69 / Alaskan Way & Clay St","WF-01","WF-01","Short-Term Pass Holder","",""
107447,"2015-07-12 14:29:00","2015-07-12 14:37:00","SEA00471","442.629","Pine St & 9th Ave","6th Ave & Blanchard St","SLU-16","BT-04","Short-Term Pass Holder","",""
152752,"2015-10-02 14:40:00","2015-10-02 14:45:00","SEA00242","326.358","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","Pier 69 / Alaskan Way & Clay St","WF-04","WF-01","Annual Member","Female",1965
25032,"2014-12-31 14:23:00","2014-12-31 14:30:00","SEA00291","404.422","PATH / 9th Ave & Westlake Ave","Dexter Ave N & Aloha St","SLU-07","SLU-02","Annual Member","Male",1971
46464,"2015-03-12 21:05:00","2015-03-12 21:24:00","SEA00119","1143.942","Westlake Ave & 6th Ave","Harvard Ave & E Pine St","SLU-15","CH-09","Short-Term Pass Holder","",""
53827,"2015-04-03 17:17:00","2015-04-03 17:34:00","SEA00206","1029.949","PATH / 9th Ave & Westlake Ave","Cal Anderson Park / 11th Ave & Pine St","SLU-07","CH-08","Annual Member","Female",1971
110521,"2015-07-16 19:51:00","2015-07-16 20:23:00","SEA00136","1890.209","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","Pier 69 / Alaskan Way & Clay St","PS-05","WF-01","Short-Term Pass Holder","",""
148460,"2015-09-23 17:42:00","2015-09-23 17:53:00","SEA00350","640.892","Pier 69 / Alaskan Way & Clay St","2nd Ave & Vine St","WF-01","BT-03","Short-Term Pass Holder","",""
39395,"2015-02-21 01:15:00","2015-02-21 01:43:00","SEA00241","1713.606","15th Ave E & E Thomas St","3rd Ave & Broad St","CH-05","BT-01","Short-Term Pass Holder","",""
102316,"2015-07-04 16:40:00","2015-07-04 16:51:00","SEA00408","619.435","REI / Yale Ave N & John St","7th Ave & Union St","SLU-01","CBD-03","Short-Term Pass Holder","",""
131348,"2015-08-19 09:16:00","2015-08-19 09:31:00","SEA00435","899.294","Cal Anderson Park / 11th Ave & Pine St","Key Arena / 1st Ave N & Harrison St","CH-08","SLU-19","Annual Member","Male",1972
55123,"2015-04-07 08:20:00","2015-04-07 09:27:00","SEA00330","4014.854","Key Arena / 1st Ave N & Harrison St","Key Arena / 1st Ave N & Harrison St","SLU-19","SLU-19","Annual Member","Female",1984
45172,"2015-03-09 15:42:00","2015-03-09 16:22:00","SEA00036","2378.743","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","WF-04","WF-04","Short-Term Pass Holder","",""
42586,"2015-03-02 20:16:00","2015-03-02 20:23:00","SEA00328","428.489","Lake Union Park / Valley St & Boren Ave N","E Blaine St & Fairview Ave E","SLU-17","EL-03","Annual Member","Female",1951
